Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId
"83067831","48048017","0","Angular doesn't really have anything to do with it are you talking about restricting access to resources using lumen?  Are users authorized in your application?  Best you can do easily is use authorization in your lumen route handlers to restrict to logged in users but doesn't mean they can't download the content.  In order to really protect video you need some sort of video streaming server that can protect the content... you'll want to look into video copy protection https://www.wowza.com/blog/a-note-on-html5","2018-01-01 08:30:52","","509344"
"83067832","48048140","0","You're right! I missed it. Thanks, now I think it's right.","2018-01-01 08:30:58","","9139669"
"83067833","48043566","0","Can you show the latest commit graph by the command `git log --oneline --decorate --graph --all`?","2018-01-01 08:31:10","","6936103"
"83067835","48040824","0","@Saineshwar yup. thank you. but i cant afford it now  i already got a new way and figured out to use visual studio Code instead, and its lightweight and working fine, it hope it would be useful for people in similar situation to me.","2018-01-01 08:31:16","","7118668"
"83067837","48024780","1","They were previously saved. Look for the commented-out `qconfig` code. That's how you save the credentials.","2018-01-01 08:31:34","","1136195"
"83067838","40819029","3","Getting error:- `Cannot convert value of type '[Entity]' to expected argument type 'NSManagedObject'` on the line `context.delete(object)`","2018-01-01 08:31:40","","3898149"
"83067841","48048191","0","I've said **P.S. It's not a subscription, but a one-time payment.**","2018-01-01 08:31:46","","8884082"
"83067842","48048163","0","The duplicate question says that it's because it's an ambiguity, in my case it's not ambiguous, which is why I asked why it wouldn't be accepted. I tried to delete my question but it wouldn't let me, saying that people have invested time in answering it, so I'll just accept the answer. It seems it's not ambiguous but the rules are consistent so as to not add another exception to the rule.","2018-01-01 08:31:47","","4696802"
"83067843","48048198","0","@wOxxOm yeah I mean send a message from the background script to the popup","2018-01-01 08:31:48","","1223975"
"83067845","48048198","0","I assume that the popup is intended to be the main application window for your extension?","2018-01-01 08:32:11","","1223975"
"83067847","48048217","0","I need to set the image height to a specific value","2018-01-01 08:32:11","","5280885"
"83067849","48048017","1","A savvy user/interested party could use something like Charles or Wireshark to get any data sent to the client, without some sort of more advanced encryption or copy protection there's no way to stop someone from getting data you plan to send out.","2018-01-01 08:32:17","","509344"
"83067850","47998151","0","Just to clearify: The issue was not the pthread.h library.Pthread is for linux and is not needed in this case on windows","2018-01-01 08:32:18","","7453433"
"83067853","48048088","0","ok Thank you @Aria","2018-01-01 08:32:35","","529193"
"83067855","48048181","0","delete all node modules. hit npm outdated. check what all dependencies have changed. update package json and hit npm install. beware there might be breaking changes in the new node modules so you need to check the changelog of all updated modules","2018-01-01 08:32:41","","4214329"
"83067856","48048205","0","Handle it at you server end.  generate coupon code and Implement logic corresponding to coupons and charge final amount to user","2018-01-01 08:32:53","","4049271"
"83067857","48048217","1","@SidneydeVries yes you can set the height of image like you want, have a try ;) something you cannot do with the other solution though","2018-01-01 08:33:01","","8620333"
"83067860","48048198","0","I need to send a message both ways - from the popup to background.js and vice versa","2018-01-01 08:33:13","","1223975"
"83067862","48048067","0","@tourtravel  please check the edit I have done.","2018-01-01 08:33:33","","1958324"
"83067863","48048067","0","another things is it set duplicate hour for each day. :(","2018-01-01 08:33:35","","9158178"
"83067865","48048201","0","yes. thank you so much","2018-01-01 08:33:39","","5996009"
"83067867","48046590","0","@RufusL i suspect the OP is German-speaking..","2018-01-01 08:33:43","","2057955"
"83067868","48040564","0","@Michael-sqlbot thanks for the addition, I didn't know that.","2018-01-01 08:33:49","","5947043"
"83067869","48047595","0","u check the working on ionViewDidEnter() and then try may be it will useful.","2018-01-01 08:34:07","","8770303"
"83067870","48048223","1","yes you can use move it to separate class and re-use it and have callbacks to the activity","2018-01-01 08:34:08","","653856"
"83067871","48048223","0","If your project grows, then maybe its time to use some architectural pattern (like MVP, MVVM). Check this simple example of using retrofit in an MVP project: [Simple MVP Retrofit example](https://github.com/jeancsanchez/Simple-MVP-Retrofit-example)","2018-01-01 08:34:13","","2686502"
"83067872","48047620","0","there was a cache issue, it worked thanks","2018-01-01 08:34:16","","2828442"
"83067873","48048198","0","The popup doesn't have to be the main part. Port messaging is used only when you need to send lots of messages or in some other special cases. Anyway, usually the popup sends a message via chrome.runtime.sendMessage for a single message and receives a response to that message as shown in the first example in the [documentation](https://developer.chrome.com/extensions/messaging#simple).","2018-01-01 08:34:20","","3959875"
"83067874","28233945","0","Very nice, thanks. People (at least one!) are still having this problem today. It should be noted that the -100% is the size of the containing box, not the size of the text, so the solution requires knowing roughly the maximum ratio between overflowed text and the box size.","2018-01-01 08:34:21","","1265955"
"83067875","48043237","0","Hi, I only changed wording in text, not the code :) seems to get fixed itself","2018-01-01 08:34:27","","554575"
"83067876","48047997","0","AngularJS is nothing more than a front end framework it only runs in the browser and has no direct access to a database.  You need some sort of server side technology (C#, nodejs, php/laravel/lumen, java/sprint, etc. etc.) that handles accessing data on the server and sending it out to the client.  To reiterate AngularJS is just a bunch of JS functions and only runs in the browser.  What have you tried in terms of the C# code to setup an API to retrieve data from? Have you looked at $http service in angularjs?","2018-01-01 08:34:29","","509344"
"83067877","48047595","0","it worked thanks","2018-01-01 08:34:30","","2828442"
"83067878","48048217","0","@SidneydeVries as you can see i used fixed height/width image, so simply replace with any image you want and it will take the necessary space ... and in the third solution you can use % to specify height/width","2018-01-01 08:34:37","","8620333"
"83067880","48048233","0","Did you try to search for printf ? it will be the same format string than snprintf.","2018-01-01 08:34:43","","7076153"
"83067881","48048205","0","will Stripe still charge me any fees if the amount is $0? I mean, for processing a payment in the live mode. something like $0.1","2018-01-01 08:34:44","","8884082"
"83067882","48041413","0","Not sure if this is useful in your case, but I had something similar and solved it by not dragging the files into Xcode, but right click on art.scnassets and 'Add files to 'art.scnassets'. After that I could access it in VCs.","2018-01-01 08:34:51","","4929991"
"83067885","48048065","0","I was hoping not to use Boost but your answer actually put a name on what I was trying to do. That should keep me going","2018-01-01 08:35:09","","7511524"
"83067886","48047595","0","Welcome ,Happy to help.","2018-01-01 08:35:12","","8770303"
"83067887","48048241","0","I mean, I would like to extract text1 and text2 from the following html structure:","2018-01-01 08:35:12","","9159986"
"83067888","48048194","0","Would you like to help fighting the misconception that StackOverflow is a free code writing service? Please augment your code-only answer with some explanation.","2018-01-01 08:35:16","","7733418"
"83067890","48042955","0","You are lucky in the sense that the domains you work with are small. You could just write a test that exhaustively verifies whether your function works the way you expect it to (there are only `(2 ** sizeof(char)) * (2 ** sizeof(char))` comparisons you need to do.)","2018-01-01 08:35:19","","5691066"
"83067892","48047441","0","does my answer solved your issue ?","2018-01-01 08:35:40","","4205680"
"83067893","48048205","0","Ok, then the idea is if skip payment for some users, then you create a column for users table which is data type is `boolean` or something like this then manually adds data, then create a logical part if users have data then skip the payment. and after the expiration date, you reset the data.","2018-01-01 08:35:54","","4172515"
